pid,condition,section,block,trial,start_time,end_time,err_count
P02,CS889LinearMenuUnOrdered,visible,0,24,1543429856731,1543429866123,0
P02,CS889LinearMenuUnOrdered,visible,0,25,1543429866204,1543429870701,0
P02,CS889LinearMenuUnOrdered,visible,1,0,1543429875467,1543429880375,0
P02,CS889LinearMenuUnOrdered,visible,1,1,1543429880453,1543429885882,0
P02,CS889LinearMenuUnOrdered,visible,1,2,1543429885961,1543429887559,0
P02,CS889LinearMenuUnOrdered,visible,1,3,1543429887640,1543429891858,0
P02,CS889LinearMenuUnOrdered,visible,1,4,1543429891943,1543429893690,0
P02,CS889LinearMenuUnOrdered,visible,1,5,1543429893778,1543429910970,0
P02,CS889LinearMenuUnOrdered,visible,1,6,1543429911060,1543429916634,0
P02,CS889LinearMenuUnOrdered,visible,1,7,1543429916714,1543429918311,0
P02,CS889LinearMenuUnOrdered,visible,1,8,1543429918388,1543429920231,0
P02,CS889LinearMenuUnOrdered,visible,1,9,1543429920306,1543429921985,0
P02,CS889LinearMenuUnOrdered,visible,1,10,1543429922064,1543429926977,0
P02,CS889LinearMenuUnOrdered,visible,1,11,1543429927057,1543429931847,0
P02,CS889LinearMenuUnOrdered,visible,1,12,1543429931931,1543429936707,0
P02,CS889LinearMenuUnOrdered,visible,1,13,1543429936790,1543429939889,0
P02,CS889LinearMenuUnOrdered,visible,1,14,1543429939971,1543429943329,0
P02,CS889LinearMenuUnOrdered,visible,1,15,1543429943440,1543429946247,0
P02,CS889LinearMenuUnOrdered,visible,1,16,1543429946327,1543429948379,0
P02,CS889LinearMenuUnOrdered,visible,1,17,1543429948468,1543429950090,0
P02,CS889LinearMenuUnOrdered,visible,1,18,1543429950177,1543429952199,0
P02,CS889LinearMenuUnOrdered,visible,1,19,1543429952287,1543429955055,0
P02,CS889LinearMenuUnOrdered,visible,1,20,1543429955137,1543429956612,0
P02,CS889LinearMenuUnOrdered,visible,1,21,1543429956694,1543429960231,0
P02,CS889LinearMenuUnOrdered,visible,1,22,1543429960316,1543429963258,0
P02,CS889LinearMenuUnOrdered,visible,1,23,1543429963339,1543429966909,0
P02,CS889LinearMenuUnOrdered,visible,1,24,1543429966988,1543429969345,0
P02,CS889LinearMenuUnOrdered,visible,1,25,1543429969425,1543429974997,0
P02,CS889LinearMenuUnOrdered,visible,2,0,1543429986781,1543429989257,0
P02,CS889LinearMenuUnOrdered,visible,2,1,1543429989336,1543429991183,0
P02,CS889LinearMenuUnOrdered,visible,2,2,1543429991263,1543429993015,0
P02,CS889LinearMenuUnOrdered,visible,2,3,1543429993093,1543429994981,0
P02,CS889LinearMenuUnOrdered,visible,2,4,1543429995061,1543429999571,0
P02,CS889LinearMenuUnOrdered,visible,2,5,1543429999654,1543430002587,0
P02,CS889LinearMenuUnOrdered,visible,2,6,1543430002667,1543430004665,0
P02,CS889LinearMenuUnOrdered,visible,2,7,1543430004744,1543430008351,0
P02,CS889LinearMenuUnOrdered,visible,2,8,1543430008429,1543430010430,0
P02,CS889LinearMenuUnOrdered,visible,2,9,1543430010513,1543430011948,0
P02,CS889LinearMenuUnOrdered,visible,2,10,1543430012034,1543430018650,0
P02,CS889LinearMenuUnOrdered,visible,2,11,1543430018753,1543430021664,0
P02,CS889LinearMenuUnOrdered,visible,2,12,1543430021741,1543430023677,0
P02,CS889LinearMenuUnOrdered,visible,2,13,1543430023757,1543430026023,0
P02,CS889LinearMenuUnOrdered,visible,2,14,1543430026138,1543430028245,0
P02,CS889LinearMenuUnOrdered,visible,2,15,1543430028323,1543430033808,0
P02,CS889LinearMenuUnOrdered,visible,2,16,1543430033890,1543430035417,0
P02,CS889LinearMenuUnOrdered,visible,2,17,1543430035498,1543430042520,0
P02,CS889LinearMenuUnOrdered,visible,2,18,1543430042608,1543430045659,0
P02,CS889LinearMenuUnOrdered,visible,2,19,1543430045742,1543430063039,0
P02,CS889LinearMenuUnOrdered,visible,2,20,1543430063119,1543430069229,0
P02,CS889LinearMenuUnOrdered,visible,2,21,1543430069310,1543430078980,0
P02,CS889LinearMenuUnOrdered,visible,2,22,1543430079064,1543430080980,0
P02,CS889LinearMenuUnOrdered,visible,2,23,1543430081059,1543430082453,0
P02,CS889LinearMenuUnOrdered,visible,2,24,1543430082538,1543430083928,0
P02,CS889LinearMenuUnOrdered,visible,2,25,1543430084015,1543430098238,0
P02,CS889C3UnorderedGesture,practice,0,0,1543430144994,1543430146605,1
P02,CS889C3UnorderedGesture,practice,0,1,1543430147190,1543430158233,0
P02,CS889C3UnorderedGesture,practice,0,2,1543430159080,1543430161471,0
P02,CS889C3UnorderedGesture,practice,0,3,1543430162191,1543430164086,0
P02,CS889C3UnorderedGesture,practice,0,4,1543430164841,1543430172117,0
P02,CS889C3UnorderedGesture,practice,0,5,1543430173132,1543430222104,0
P02,CS889C3UnorderedGesture,practice,0,6,1543430222869,1543430225968,0
P02,CS889C3UnorderedGesture,practice,0,7,1543430226643,1543430239472,0
P02,CS889C3UnorderedGesture,practice,0,8,1543430240092,1543430243922,0
P02,CS889C3UnorderedGesture,practice,0,9,1543430244627,1543430267676,0
P02,CS889C3UnorderedGesture,practice,0,10,1543430268397,1543430272078,0
P02,CS889C3UnorderedGesture,practice,0,11,1543430272731,1543430276033,0
P02,CS889C3UnorderedGesture,practice,0,12,1543430276730,1543430278826,0
P02,CS889C3UnorderedGesture,practice,0,13,1543430279389,1543430280715,0
P02,CS889C3UnorderedGesture,practice,0,14,1543430281378,1543430285751,0
P02,CS889C3UnorderedGesture,practice,0,15,1543430286359,1543430291760,0
P02,CS889C3UnorderedGesture,practice,0,16,1543430292301,1543430301446,0
P02,CS889C3UnorderedGesture,practice,0,17,1543430302053,1543430306271,0
P02,CS889C3UnorderedGesture,practice,0,18,1543430306812,1543430335537,0
P02,CS889C3UnorderedGesture,practice,0,19,1543430336222,1543430340093,0
P02,CS889C3UnorderedGesture,practice,0,20,1543430340724,1543430343355,0
P02,CS889C3UnorderedGesture,practice,0,21,1543430343962,1543430346102,0
P02,CS889C3UnorderedGesture,practice,0,22,1543430346800,1543430405896,0
P02,CS889C3UnorderedGesture,practice,0,23,1543430406370,1543430407193,1
P02,CS889C3UnorderedGesture,practice,0,24,1543430407778,1543430422652,0
P02,CS889C3UnorderedGesture,practice,0,25,1543430423327,1543430424585,0
P02,CS889C3UnorderedGesture,visible,0,0,1543430451502,1543430456307,0
P02,CS889C3UnorderedGesture,visible,0,1,1543430457004,1543430467902,1
P02,CS889C3UnorderedGesture,visible,0,2,1543430468889,1543430472638,0
P02,CS889C3UnorderedGesture,visible,0,3,1543430473078,1543430492052,0
P02,CS889C3UnorderedGesture,visible,0,4,1543430492638,1543430496231,0
P02,CS889C3UnorderedGesture,visible,0,5,1543430496692,1543430499815,0
P02,CS889C3UnorderedGesture,visible,0,6,1543430500266,1543430504797,0
P02,CS889C3UnorderedGesture,visible,0,7,1543430505349,1543430506739,0
P02,CS889C3UnorderedGesture,visible,0,8,1543430507394,1543430511443,0
P02,CS889C3UnorderedGesture,visible,0,9,1543430512074,1543430525012,0
P02,CS889C3UnorderedGesture,visible,0,10,1543430525488,1543430535053,0
P02,CS889C3UnorderedGesture,visible,0,11,1543430535686,1543430547980,1
P02,CS889C3UnorderedGesture,visible,0,12,1543430548276,1543430555766,1
P02,CS889C3UnorderedGesture,visible,0,13,1543430556329,1543430562077,0
P02,CS889C3UnorderedGesture,visible,0,14,1543430562730,1543430563740,0
P02,CS889C3UnorderedGesture,visible,0,15,1543430564326,1543430566835,0
P02,CS889C3UnorderedGesture,visible,0,16,1543430567331,1543430572405,0
P02,CS889C3UnorderedGesture,visible,0,17,1543430573118,1543430575366,0
P02,CS889C3UnorderedGesture,visible,0,18,1543430575966,1543430577459,0
P02,CS889C3UnorderedGesture,visible,0,19,1543430577988,1543430581971,0
P02,CS889C3UnorderedGesture,visible,0,20,1543430582355,1543430586461,0
P02,CS889C3UnorderedGesture,visible,0,21,1543430587114,1543430590791,1
P02,CS889C3UnorderedGesture,visible,0,22,1543430591313,1543430595164,1
P02,CS889C3UnorderedGesture,visible,0,23,1543430595770,1543430612813,0
P02,CS889C3UnorderedGesture,visible,0,24,1543430613420,1543430617627,0
P02,CS889C3UnorderedGesture,visible,0,25,1543430618133,1543430635530,0
P02,CS889C3UnorderedGesture,visible,1,0,1543430643930,1543430656464,0
P02,CS889C3UnorderedGesture,visible,1,1,1543430657005,1543430689408,1
P02,CS889C3UnorderedGesture,visible,1,2,1543430690192,1543430700710,0
P02,CS889C3UnorderedGesture,visible,1,3,1543430701228,1543430703146,0
P02,CS889C3UnorderedGesture,visible,1,4,1543430703931,1543430704942,0
P02,CS889C3UnorderedGesture,visible,1,5,1543430705662,1543430707016,0
P02,CS889C3UnorderedGesture,visible,1,6,1543430707606,1543430710172,0
P02,CS889C3UnorderedGesture,visible,1,7,1543430710733,1543430713756,0
P02,CS889C3UnorderedGesture,visible,1,8,1543430714162,1543430719107,0
P02,CS889C3UnorderedGesture,visible,1,9,1543430719546,1543430720693,0
P02,CS889C3UnorderedGesture,visible,1,10,1543430721166,1543430735514,0
P02,CS889C3UnorderedGesture,visible,1,11,1543430735966,1543430742698,0
P02,CS889C3UnorderedGesture,visible,1,12,1543430743328,1543430747266,0
P02,CS889C3UnorderedGesture,visible,1,13,1543430747741,1543430749411,0
P02,CS889C3UnorderedGesture,visible,1,14,1543430749884,1543430753657,0
P02,CS889C3UnorderedGesture,visible,1,15,1543430754008,1543430757899,0
P02,CS889C3UnorderedGesture,visible,1,16,1543430758530,1543430759699,0
P02,CS889C3UnorderedGesture,visible,1,17,1543430760194,1543430763397,0
P02,CS889C3UnorderedGesture,visible,1,18,1543430763982,1543430769405,0
P02,CS889C3UnorderedGesture,visible,1,19,1543430770001,1543430777303,0
P02,CS889C3UnorderedGesture,visible,1,20,1543430777778,1543430784750,0
P02,CS889C3UnorderedGesture,visible,1,21,1543430785250,1543430794338,0
P02,CS889C3UnorderedGesture,visible,1,22,1543430794935,1543430801699,0
P02,CS889C3UnorderedGesture,visible,1,23,1543430802218,1543430810697,0
P02,CS889C3UnorderedGesture,visible,1,24,1543430811331,1543430813718,0
P02,CS889C3UnorderedGesture,visible,1,25,1543430814258,1543430816085,0
P02,CS889C3UnorderedGesture,visible,2,0,1543430847785,1543430848579,1
P02,CS889C3UnorderedGesture,visible,2,1,1543430849197,1543430853639,1
P02,CS889C3UnorderedGesture,visible,2,2,1543430854453,1543430873965,0
P02,CS889C3UnorderedGesture,visible,2,3,1543430874510,1543430876248,0
P02,CS889C3UnorderedGesture,visible,2,4,1543430876700,1543430882548,2
P02,CS889C3UnorderedGesture,visible,2,5,1543430883373,1543430884324,1
P02,CS889C3UnorderedGesture,visible,2,6,1543430884642,1543430890478,0
P02,CS889C3UnorderedGesture,visible,2,7,1543430891108,1543430896970,0
P02,CS889C3UnorderedGesture,visible,2,8,1543430897565,1543430899281,0
P02,CS889C3UnorderedGesture,visible,2,9,1543430899956,1543430904575,1
P02,CS889C3UnorderedGesture,visible,2,10,1543430905160,1543430908340,0
P02,CS889C3UnorderedGesture,visible,2,11,1543430908969,1543430922033,0
P02,CS889C3UnorderedGesture,visible,2,12,1543430922642,1543430923944,0
P02,CS889C3UnorderedGesture,visible,2,13,1543430924562,1543430934277,0
P02,CS889C3UnorderedGesture,visible,2,14,1543430934774,1543430945035,1
P02,CS889C3UnorderedGesture,visible,2,15,1543430945529,1543430947235,0
P02,CS889C3UnorderedGesture,visible,2,16,1543430947641,1543430952036,0
P02,CS889C3UnorderedGesture,visible,2,17,1543430952511,1543430953613,0
P02,CS889C3UnorderedGesture,visible,2,18,1543430954185,1543430955354,0
P02,CS889C3UnorderedGesture,visible,2,19,1543430955861,1543430957443,0
P02,CS889C3UnorderedGesture,visible,2,20,1543430957894,1543430960559,0
P02,CS889C3UnorderedGesture,visible,2,21,1543430961089,1543430966358,0
P02,CS889C3UnorderedGesture,visible,2,22,1543430966785,1543430968177,0
P02,CS889C3UnorderedGesture,visible,2,23,1543430968674,1543430975116,0
P02,CS889C3UnorderedGesture,visible,2,24,1543430975577,1543430980003,0
P02,CS889C3UnorderedGesture,visible,2,25,1543430980417,1543430981572,0
P02,CS889C3Unordered,practice,0,0,1543431048775,1543431054913,0
P02,CS889C3Unordered,practice,0,1,1543431055499,1543431063794,0
P02,CS889C3Unordered,practice,0,2,1543431064348,1543431070217,1
P02,CS889C3Unordered,practice,0,3,1543431070757,1543431079734,0
P02,CS889C3Unordered,practice,0,4,1543431080409,1543431098421,3
P02,CS889C3Unordered,practice,0,5,1543431099649,1543431111636,0
P02,CS889C3Unordered,practice,0,6,1543431112762,1543431114204,0
P02,CS889C3Unordered,practice,0,7,1543431115442,1543431122258,1
P02,CS889C3Unordered,practice,0,8,1543431123324,1543431125575,0
P02,CS889C3Unordered,practice,0,9,1543431126318,1543431146051,1
P02,CS889C3Unordered,practice,0,10,1543431146703,1543431152239,0
P02,CS889C3Unordered,practice,0,11,1543431152768,1543431156172,0
P02,CS889C3Unordered,practice,0,12,1543431156713,1543431162694,0
P02,CS889C3Unordered,practice,0,13,1543431163190,1543431168502,0
P02,CS889C3Unordered,practice,0,14,1543431168998,1543431177501,0
P02,CS889C3Unordered,practice,0,15,1543431178013,1543431180902,0
P02,CS889C3Unordered,practice,0,16,1543431181509,1543431191837,1
P02,CS889C3Unordered,practice,0,17,1543431192500,1543431194339,0
P02,CS889C3Unordered,practice,0,18,1543431195036,1543431196849,0
P02,CS889C3Unordered,practice,0,19,1543431197461,1543431204795,1
P02,CS889C3Unordered,practice,0,20,1543431205446,1543431207687,0
P02,CS889C3Unordered,practice,0,21,1543431208452,1543431235534,0
P02,CS889C3Unordered,practice,0,22,1543431236155,1543431259741,2
P02,CS889C3Unordered,practice,0,23,1543431260347,1543431269950,1
P02,CS889C3Unordered,practice,0,24,1543431270746,1543431280208,1
P02,CS889C3Unordered,practice,0,25,1543431281050,1543431283025,0
P02,CS889C3Unordered,visible,0,0,1543431291886,1543431300624,1
P02,CS889C3Unordered,visible,0,1,1543431301621,1543431319578,0
P02,CS889C3Unordered,visible,0,2,1543431320141,1543431322851,0
P02,CS889C3Unordered,visible,0,3,1543431323336,1543431337591,3
P02,CS889C3Unordered,visible,0,4,1543431339493,1543431344777,0
P02,CS889C3Unordered,visible,0,5,1543431345508,1543431350553,0
P02,CS889C3Unordered,visible,0,6,1543431351230,1543431359500,0
P02,CS889C3Unordered,visible,0,7,1543431360242,1543431361555,0
P02,CS889C3Unordered,visible,0,8,1543431362063,1543431364426,0
P02,CS889C3Unordered,visible,0,9,1543431364856,1543431366728,0
P02,CS889C3Unordered,visible,0,10,1543431367268,1543431371553,1
P02,CS889C3Unordered,visible,0,11,1543431372228,1543431376345,0
P02,CS889C3Unordered,visible,0,12,1543431377193,1543431383686,0
P02,CS889C3Unordered,visible,0,13,1543431384280,1543431387739,0
P02,CS889C3Unordered,visible,0,14,1543431388279,1543431416357,1
P02,CS889C3Unordered,visible,0,15,1543431417204,1543431418892,0
P02,CS889C3Unordered,visible,0,16,1543431419996,1543431434172,0
P02,CS889C3Unordered,visible,0,17,1543431434892,1543431440673,1
P02,CS889C3Unordered,visible,0,18,1543431441649,1543431464064,0
P02,CS889C3Unordered,visible,0,19,1543431464671,1543431468632,0
P02,CS889C3Unordered,visible,0,20,1543431469106,1543431476373,0
P02,CS889C3Unordered,visible,0,21,1543431476825,1543431481026,0
P02,CS889C3Unordered,visible,0,22,1543431481538,1543431484226,0
P02,CS889C3Unordered,visible,0,23,1543431484666,1543431487611,1
P02,CS889C3Unordered,visible,0,24,1543431488229,1543431490335,0
P02,CS889C3Unordered,visible,0,25,1543431490843,1543431492369,0
P02,CS889C3Unordered,visible,1,0,1543431499672,1543431503440,0
P02,CS889C3Unordered,visible,1,1,1543431504080,1543431505233,0
P02,CS889C3Unordered,visible,1,2,1543431505811,1543431507806,0
P02,CS889C3Unordered,visible,1,3,1543431508313,1543431511448,0
P02,CS889C3Unordered,visible,1,4,1543431511966,1543431533888,0
P02,CS889C3Unordered,visible,1,5,1543431534518,1543431540234,1
P02,CS889C3Unordered,visible,1,6,1543431541314,1543431551045,1
P02,CS889C3Unordered,visible,1,7,1543431551988,1543431563211,1
P02,CS889C3Unordered,visible,1,8,1543431564838,1543431569632,0
P02,CS889C3Unordered,visible,1,9,1543431570218,1543431577339,0
P02,CS889C3Unordered,visible,1,10,1543431577970,1543431588242,0
P02,CS889C3Unordered,visible,1,11,1543431588805,1543431592766,0
P02,CS889C3Unordered,visible,1,12,1543431593307,1543431598541,0
P02,CS889C3Unordered,visible,1,13,1543431599172,1543431607712,0
P02,CS889C3Unordered,visible,1,14,1543431608330,1543431619830,0
P02,CS889C3Unordered,visible,1,15,1543431620393,1543431623539,0
P02,CS889C3Unordered,visible,1,16,1543431624169,1543431626630,0
P02,CS889C3Unordered,visible,1,17,1543431627230,1543431630756,0
P02,CS889C3Unordered,visible,1,18,1543431631329,1543431639098,0
P02,CS889C3Unordered,visible,1,19,1543431639618,1543431641281,0
P02,CS889C3Unordered,visible,1,20,1543431641874,1543431648436,0
P02,CS889C3Unordered,visible,1,21,1543431648956,1543431655441,0
P02,CS889C3Unordered,visible,1,22,1543431655981,1543431665084,0
P02,CS889C3Unordered,visible,1,23,1543431665611,1543431668544,0
P02,CS889C3Unordered,visible,1,24,1543431669007,1543431673962,0
P02,CS889C3Unordered,visible,1,25,1543431674547,1543431675694,0
P02,CS889C3Unordered,visible,2,0,1543431689263,1543431705228,2
P02,CS889C3Unordered,visible,2,1,1543431705730,1543431713860,0
P02,CS889C3Unordered,visible,2,2,1543431714524,1543431716218,0
P02,CS889C3Unordered,visible,2,3,1543431716681,1543431720653,0
P02,CS889C3Unordered,visible,2,4,1543431721170,1543431722469,0
P02,CS889C3Unordered,visible,2,5,1543431722969,1543431734353,1
P02,CS889C3Unordered,visible,2,6,1543431734965,1543431745474,0
P02,CS889C3Unordered,visible,2,7,1543431746084,1543431748439,0
P02,CS889C3Unordered,visible,2,8,1543431748941,1543431750779,0
P02,CS889C3Unordered,visible,2,9,1543431751175,1543431755334,0
P02,CS889C3Unordered,visible,2,10,1543431755775,1543431758340,0
P02,CS889C3Unordered,visible,2,11,1543431758814,1543431759892,0
P02,CS889C3Unordered,visible,2,12,1543431760556,1543431766583,0
P02,CS889C3Unordered,visible,2,13,1543431767024,1543431771410,0
P02,CS889C3Unordered,visible,2,14,1543431771838,1543431779520,1
P02,CS889C3Unordered,visible,2,15,1543431780138,1543431785718,0
P02,CS889C3Unordered,visible,2,16,1543431786169,1543431791528,0
P02,CS889C3Unordered,visible,2,17,1543431792570,1543431794117,0
P02,CS889C3Unordered,visible,2,18,1543431794637,1543431796318,0
P02,CS889C3Unordered,visible,2,19,1543431796703,1543431802729,0
P02,CS889C3Unordered,visible,2,20,1543431803237,1543431809790,0
P02,CS889C3Unordered,visible,2,21,1543431810621,1543431818949,0
P02,CS889C3Unordered,visible,2,22,1543431819446,1543431823687,1
P02,CS889C3Unordered,visible,2,23,1543431824316,1543431825551,0
P02,CS889C3Unordered,visible,2,24,1543431826136,1543431828489,0
P02,CS889C3Unordered,visible,2,25,1543431828973,1543431830946,0
P03,CS889C3Gesture,practice,0,0,1543504235559,1543504240881,0
P03,CS889C3Gesture,practice,0,1,1543504246305,1543504257272,0
P03,CS889C3Gesture,practice,0,2,1543504268745,1543504269987,0
P03,CS889C3Gesture,practice,0,3,1543504270864,1543504274359,0
P03,CS889C3Gesture,practice,0,4,1543504275188,1543504277280,0
P03,CS889C3Gesture,practice,0,5,1543504277912,1543504281202,0
P03,CS889C3Gesture,practice,0,6,1543504290036,1543504290984,0
P03,CS889C3Gesture,practice,0,7,1543504292059,1543504292917,0
P03,CS889C3Gesture,practice,0,8,1543504293778,1543504294770,1
P03,CS889C3Gesture,practice,0,9,1543504295565,1543504296593,0
P03,CS889C3Gesture,practice,0,10,1543504297516,1543504298334,0
P03,CS889C3Gesture,practice,0,11,1543504299620,1543504300461,0
P03,CS889C3Gesture,practice,0,12,1543504301582,1543504302592,0
P03,CS889C3Gesture,practice,0,13,1543504303417,1543504304533,0
P03,CS889C3Gesture,practice,0,14,1543504305502,1543504306577,0
P03,CS889C3Gesture,practice,0,15,1543504307268,1543504308279,0
P03,CS889C3Gesture,practice,0,16,1543504308987,1543504309820,0
P03,CS889C3Gesture,practice,0,17,1543504310588,1543504311765,0
P03,CS889C3Gesture,practice,0,18,1543504312673,1543504313640,0
P03,CS889C3Gesture,practice,0,19,1543504314473,1543504315312,0
P03,CS889C3Gesture,practice,0,20,1543504316095,1543504317169,0
P03,CS889C3Gesture,practice,0,21,1543504317745,1543504318791,0
P03,CS889C3Gesture,practice,0,22,1543504319592,1543504320472,0
P03,CS889C3Gesture,practice,0,23,1543504321130,1543504322003,0
P03,CS889C3Gesture,practice,0,24,1543504322737,1543504324348,0
P03,CS889C3Gesture,practice,0,25,1543504325231,1543504326526,0
P03,CS889C3Gesture,visible,0,0,1543504339866,1543504340987,0
P03,CS889C3Gesture,visible,0,1,1543504341683,1543504342493,0
P03,CS889C3Gesture,visible,0,2,1543504343259,1543504344299,0
P03,CS889C3Gesture,visible,0,3,1543504344922,1543504346076,0
P03,CS889C3Gesture,visible,0,4,1543504346937,1543504347828,0
P03,CS889C3Gesture,visible,0,5,1543504348689,1543504349449,0
P03,CS889C3Gesture,visible,0,6,1543504350082,1543504351046,0
P03,CS889C3Gesture,visible,0,7,1543504351805,1543504352513,0
P03,CS889C3Gesture,visible,0,8,1543504353143,1543504353921,0
P03,CS889C3Gesture,visible,0,9,1543504354595,1543504355361,0
P03,CS889C3Gesture,visible,0,10,1543504356048,1543504356913,0
P03,CS889C3Gesture,visible,0,11,1543504357623,1543504358909,0
P03,CS889C3Gesture,visible,0,12,1543504359622,1543504360577,0
P03,CS889C3Gesture,visible,0,13,1543504361175,1543504362261,0
P03,CS889C3Gesture,visible,0,14,1543504363530,1543504365064,0
P03,CS889C3Gesture,visible,0,15,1543504365882,1543504366963,0
P03,CS889C3Gesture,visible,0,16,1543504367665,1543504368423,0
P03,CS889C3Gesture,visible,0,17,1543504369139,1543504370090,0
P03,CS889C3Gesture,visible,0,18,1543504370921,1543504371827,0
P03,CS889C3Gesture,visible,0,19,1543504372680,1543504373980,0
P03,CS889C3Gesture,visible,0,20,1543504374690,1543504376515,0
P03,CS889C3Gesture,visible,0,21,1543504377629,1543504378402,0
P03,CS889C3Gesture,visible,0,22,1543504379105,1543504379882,0
P03,CS889C3Gesture,visible,0,23,1543504380779,1543504381695,0
P03,CS889C3Gesture,visible,0,24,1543504382455,1543504383386,0
P03,CS889C3Gesture,visible,0,25,1543504384084,1543504386079,0
P03,CS889C3Gesture,visible,1,0,1543504393895,1543504395117,0
P03,CS889C3Gesture,visible,1,1,1543504395925,1543504396843,0
P03,CS889C3Gesture,visible,1,2,1543504397872,1543504398841,0
P03,CS889C3Gesture,visible,1,3,1543504399422,1543504400276,0
P03,CS889C3Gesture,visible,1,4,1543504400895,1543504401726,0
P03,CS889C3Gesture,visible,1,5,1543504402336,1543504403081,0
P03,CS889C3Gesture,visible,1,6,1543504403689,1543504404420,0
P03,CS889C3Gesture,visible,1,7,1543504404984,1543504405724,0
P03,CS889C3Gesture,visible,1,8,1543504406381,1543504408478,0
P03,CS889C3Gesture,visible,1,9,1543504409095,1543504409767,0
P03,CS889C3Gesture,visible,1,10,1543504410424,1543504411191,0
P03,CS889C3Gesture,visible,1,11,1543504411943,1543504413103,0
P03,CS889C3Gesture,visible,1,12,1543504413910,1543504415198,0
P03,CS889C3Gesture,visible,1,13,1543504416009,1543504416765,0
P03,CS889C3Gesture,visible,1,14,1543504417573,1543504418349,0
P03,CS889C3Gesture,visible,1,15,1543504418914,1543504419721,0
P03,CS889C3Gesture,visible,1,16,1543504420244,1543504421100,0
P03,CS889C3Gesture,visible,1,17,1543504421765,1543504422521,0
P03,CS889C3Gesture,visible,1,18,1543504423081,1543504423983,0
P03,CS889C3Gesture,visible,1,19,1543504424498,1543504425459,0
P03,CS889C3Gesture,visible,1,20,1543504425972,1543504426771,0
P03,CS889C3Gesture,visible,1,21,1543504427537,1543504428360,0
P03,CS889C3Gesture,visible,1,22,1543504429033,1543504430200,0
P03,CS889C3Gesture,visible,1,23,1543504430810,1543504431600,0
P03,CS889C3Gesture,visible,1,24,1543504432161,1543504433249,0
P03,CS889C3Gesture,visible,1,25,1543504433926,1543504435137,0
P03,CS889C3Gesture,visible,2,0,1543504441599,1543504443185,0
P03,CS889C3Gesture,visible,2,1,1543504443845,1543504444996,0
P03,CS889C3Gesture,visible,2,2,1543504445554,1543504446569,0
P03,CS889C3Gesture,visible,2,3,1543504447209,1543504448944,0
P03,CS889C3Gesture,visible,2,4,1543504449576,1543504450436,0
P03,CS889C3Gesture,visible,2,5,1543504451264,1543504452204,0
P03,CS889C3Gesture,visible,2,6,1543504452983,1543504453718,0
P03,CS889C3Gesture,visible,2,7,1543504454322,1543504455252,0
P03,CS889C3Gesture,visible,2,8,1543504455909,1543504456641,0
P03,CS889C3Gesture,visible,2,9,1543504457317,1543504458476,0
P03,CS889C3Gesture,visible,2,10,1543504458991,1543504460046,0
P03,CS889C3Gesture,visible,2,11,1543504460580,1543504461968,0
P03,CS889C3Gesture,visible,2,12,1543504462689,1543504463504,0
P03,CS889C3Gesture,visible,2,13,1543504464487,1543504465415,0
P03,CS889C3Gesture,visible,2,14,1543504466143,1543504466967,0
P03,CS889C3Gesture,visible,2,15,1543504467794,1543504468625,0
P03,CS889C3Gesture,visible,2,16,1543504469302,1543504470246,0
P03,CS889C3Gesture,visible,2,17,1543504470891,1543504471859,0
P03,CS889C3Gesture,visible,2,18,1543504472878,1543504473824,0
P03,CS889C3Gesture,visible,2,19,1543504474523,1543504475779,0
P03,CS889C3Gesture,visible,2,20,1543504476555,1543504477675,0
P03,CS889C3Gesture,visible,2,21,1543504478484,1543504479360,0
P03,CS889C3Gesture,visible,2,22,1543504480281,1543504481458,0
P03,CS889C3Gesture,visible,2,23,1543504482103,1543504483010,0
P03,CS889C3Gesture,visible,2,24,1543504483654,1543504484423,0
P03,CS889C3Gesture,visible,2,25,1543504485119,1543504486039,0
P03,CS889LinearMenuUnOrdered,practice,0,0,1543504540930,1543504550782,0
P03,CS889LinearMenuUnOrdered,practice,0,1,1543504550863,1543504555127,0
P03,CS889LinearMenuUnOrdered,practice,0,2,1543504555210,1543504559136,0
P03,CS889LinearMenuUnOrdered,practice,0,3,1543504559226,1543504562486,0
P03,CS889LinearMenuUnOrdered,practice,0,4,1543504562566,1543504567336,0
P03,CS889LinearMenuUnOrdered,practice,0,5,1543504567451,1543504569568,0
P03,CS889LinearMenuUnOrdered,practice,0,6,1543504569657,1543504576115,0
P03,CS889LinearMenuUnOrdered,practice,0,7,1543504576201,1543504579778,0
P03,CS889LinearMenuUnOrdered,practice,0,8,1543504579856,1543504582784,0
P03,CS889LinearMenuUnOrdered,practice,0,9,1543504582877,1543504587398,0
P03,CS889LinearMenuUnOrdered,practice,0,10,1543504587489,1543504590343,0
P03,CS889LinearMenuUnOrdered,practice,0,11,1543504590426,1543504594732,0
P03,CS889LinearMenuUnOrdered,practice,0,12,1543504594811,1543504598251,0
P03,CS889LinearMenuUnOrdered,practice,0,13,1543504598339,1543504601079,0
P03,CS889LinearMenuUnOrdered,practice,0,14,1543504601161,1543504611535,0
P03,CS889LinearMenuUnOrdered,practice,0,15,1543504611615,1543504616250,0
P03,CS889LinearMenuUnOrdered,practice,0,16,1543504616334,1543504619739,0
P03,CS889LinearMenuUnOrdered,practice,0,17,1543504619823,1543504623041,0
P03,CS889LinearMenuUnOrdered,practice,0,18,1543504623123,1543504628948,0
