ParticipantID,Condition,ConditionName,Section,Block,Trial,Target,TotalTime,TargetObjName
6,CS889C3UnorderedGesture,cube_invariant,visible,1,17,0,1088,TargetLocation_2
6,CS889C3UnorderedGesture,cube_invariant,visible,1,18,0,1021,TargetLocation_10
6,CS889C3UnorderedGesture,cube_invariant,visible,1,19,0,1281,TargetLocation_8
6,CS889C3UnorderedGesture,cube_invariant,visible,1,20,0,1644,TargetLocation_3
6,CS889C3UnorderedGesture,cube_invariant,visible,1,21,0,1100,TargetLocation_7
6,CS889C3UnorderedGesture,cube_invariant,visible,1,22,0,2943,TargetLocation_20
6,CS889C3UnorderedGesture,cube_invariant,visible,1,23,0,1109,TargetLocation_19
6,CS889C3UnorderedGesture,cube_invariant,visible,1,24,0,1824,TargetLocation_22
6,CS889C3UnorderedGesture,cube_invariant,visible,1,25,0,1329,TargetLocation_14
6,CS889C3UnorderedGesture,cube_invariant,visible,2,0,0,1810,TargetLocation_12
6,CS889C3UnorderedGesture,cube_invariant,visible,2,1,0,1436,TargetLocation_7
6,CS889C3UnorderedGesture,cube_invariant,visible,2,2,0,3859,TargetLocation_13
6,CS889C3UnorderedGesture,cube_invariant,visible,2,3,0,5183,TargetLocation_6
6,CS889C3UnorderedGesture,cube_invariant,visible,2,4,0,1269,TargetLocation_3
6,CS889C3UnorderedGesture,cube_invariant,visible,2,5,0,2681,TargetLocation_21
6,CS889C3UnorderedGesture,cube_invariant,visible,2,6,0,1268,TargetLocation_4
6,CS889C3UnorderedGesture,cube_invariant,visible,2,7,0,1119,TargetLocation_23
6,CS889C3UnorderedGesture,cube_invariant,visible,2,8,0,1807,TargetLocation_20
6,CS889C3UnorderedGesture,cube_invariant,visible,2,9,0,1069,TargetLocation_8
6,CS889C3UnorderedGesture,cube_invariant,visible,2,10,0,1664,TargetLocation_16
6,CS889C3UnorderedGesture,cube_invariant,visible,2,11,0,1179,TargetLocation_11
6,CS889C3UnorderedGesture,cube_invariant,visible,2,12,0,1198,TargetLocation_9
6,CS889C3UnorderedGesture,cube_invariant,visible,2,13,0,2433,TargetLocation_5
6,CS889C3UnorderedGesture,cube_invariant,visible,2,14,0,1240,TargetLocation_17
6,CS889C3UnorderedGesture,cube_invariant,visible,2,15,0,2935,TargetLocation_0
6,CS889C3UnorderedGesture,cube_invariant,visible,2,16,0,1192,TargetLocation_25
6,CS889C3UnorderedGesture,cube_invariant,visible,2,17,0,1232,TargetLocation_19
6,CS889C3UnorderedGesture,cube_invariant,visible,2,18,0,3378,TargetLocation_24
6,CS889C3UnorderedGesture,cube_invariant,visible,2,19,0,1293,TargetLocation_22
6,CS889C3UnorderedGesture,cube_invariant,visible,2,20,0,1065,TargetLocation_15
6,CS889C3UnorderedGesture,cube_invariant,visible,2,21,0,1376,TargetLocation_14
6,CS889C3UnorderedGesture,cube_invariant,visible,2,22,0,1144,TargetLocation_1
6,CS889C3UnorderedGesture,cube_invariant,visible,2,23,0,1051,TargetLocation_18
6,CS889C3UnorderedGesture,cube_invariant,visible,2,24,0,1535,TargetLocation_2
6,CS889C3UnorderedGesture,cube_invariant,visible,2,25,0,1672,TargetLocation_10
6,CS889LinearMenu,raycast,practice,0,0,0,2586,TargetLocation_11
6,CS889LinearMenu,raycast,practice,0,1,0,918,TargetLocation_4
6,CS889LinearMenu,raycast,practice,0,2,0,948,TargetLocation_14
6,CS889LinearMenu,raycast,practice,0,3,0,1522,TargetLocation_19
6,CS889LinearMenu,raycast,practice,0,4,0,920,TargetLocation_5
6,CS889LinearMenu,raycast,practice,0,5,0,1055,TargetLocation_16
6,CS889LinearMenu,raycast,practice,0,6,0,780,TargetLocation_22
6,CS889LinearMenu,raycast,practice,0,7,0,902,TargetLocation_6
6,CS889LinearMenu,raycast,practice,0,8,0,861,TargetLocation_25
6,CS889LinearMenu,raycast,practice,0,9,0,911,TargetLocation_13
6,CS889LinearMenu,raycast,practice,0,10,0,861,TargetLocation_24
6,CS889LinearMenu,raycast,practice,0,11,0,915,TargetLocation_3
6,CS889LinearMenu,raycast,practice,0,12,0,924,TargetLocation_10
6,CS889LinearMenu,raycast,practice,0,13,0,889,TargetLocation_0
6,CS889LinearMenu,raycast,practice,0,14,0,1036,TargetLocation_17
6,CS889LinearMenu,raycast,practice,0,15,0,1890,TargetLocation_12
6,CS889LinearMenu,raycast,practice,0,16,0,955,TargetLocation_8
6,CS889LinearMenu,raycast,practice,0,17,0,971,TargetLocation_15
6,CS889LinearMenu,raycast,practice,0,18,0,928,TargetLocation_23
6,CS889LinearMenu,raycast,practice,0,19,0,1013,TargetLocation_2
6,CS889LinearMenu,raycast,practice,0,20,0,996,TargetLocation_20
6,CS889LinearMenu,raycast,practice,0,21,0,843,TargetLocation_9
6,CS889LinearMenu,raycast,practice,0,22,0,1149,TargetLocation_1
6,CS889LinearMenu,raycast,practice,0,23,0,988,TargetLocation_21
6,CS889LinearMenu,raycast,practice,0,24,0,725,TargetLocation_18
6,CS889LinearMenu,raycast,practice,0,25,0,844,TargetLocation_7
6,CS889LinearMenu,raycast,visible,0,0,0,1131,TargetLocation_17
6,CS889LinearMenu,raycast,visible,0,1,0,1143,TargetLocation_22
6,CS889LinearMenu,raycast,visible,0,2,0,811,TargetLocation_3
6,CS889LinearMenu,raycast,visible,0,3,0,1357,TargetLocation_15
6,CS889LinearMenu,raycast,visible,0,4,0,863,TargetLocation_9
6,CS889LinearMenu,raycast,visible,0,5,0,965,TargetLocation_12
6,CS889LinearMenu,raycast,visible,0,6,0,780,TargetLocation_21
6,CS889LinearMenu,raycast,visible,0,7,0,830,TargetLocation_7
6,CS889LinearMenu,raycast,visible,0,8,0,884,TargetLocation_8
6,CS889LinearMenu,raycast,visible,0,9,0,872,TargetLocation_23
6,CS889LinearMenu,raycast,visible,0,10,0,1070,TargetLocation_19
6,CS889LinearMenu,raycast,visible,0,11,0,887,TargetLocation_20
6,CS889LinearMenu,raycast,visible,0,12,0,861,TargetLocation_4
6,CS889LinearMenu,raycast,visible,0,13,0,914,TargetLocation_6
6,CS889LinearMenu,raycast,visible,0,14,0,854,TargetLocation_24
6,CS889LinearMenu,raycast,visible,0,15,0,885,TargetLocation_14
6,CS889LinearMenu,raycast,visible,0,16,0,882,TargetLocation_2
6,CS889LinearMenu,raycast,visible,0,17,0,917,TargetLocation_18
6,CS889LinearMenu,raycast,visible,0,18,0,1239,TargetLocation_5
6,CS889LinearMenu,raycast,visible,0,19,0,897,TargetLocation_25
6,CS889LinearMenu,raycast,visible,0,20,0,876,TargetLocation_16
6,CS889LinearMenu,raycast,visible,0,21,0,872,TargetLocation_11
6,CS889LinearMenu,raycast,visible,0,22,0,954,TargetLocation_13
6,CS889LinearMenu,raycast,visible,0,23,0,897,TargetLocation_1
6,CS889LinearMenu,raycast,visible,0,24,0,913,TargetLocation_10
6,CS889LinearMenu,raycast,visible,0,25,0,879,TargetLocation_0
6,CS889LinearMenu,raycast,visible,1,0,0,1136,TargetLocation_16
6,CS889LinearMenu,raycast,visible,1,1,0,1406,TargetLocation_5
6,CS889LinearMenu,raycast,visible,1,2,0,1669,TargetLocation_12
6,CS889LinearMenu,raycast,visible,1,3,0,1069,TargetLocation_0
6,CS889LinearMenu,raycast,visible,1,4,0,1230,TargetLocation_6
6,CS889LinearMenu,raycast,visible,1,5,0,1128,TargetLocation_11
6,CS889LinearMenu,raycast,visible,1,6,0,1152,TargetLocation_13
6,CS889LinearMenu,raycast,visible,1,7,0,986,TargetLocation_18
6,CS889LinearMenu,raycast,visible,1,8,0,833,TargetLocation_25
6,CS889LinearMenu,raycast,visible,1,9,0,721,TargetLocation_24
6,CS889LinearMenu,raycast,visible,1,10,0,656,TargetLocation_21
6,CS889LinearMenu,raycast,visible,1,11,0,948,TargetLocation_17
6,CS889LinearMenu,raycast,visible,1,12,0,1144,TargetLocation_19
6,CS889LinearMenu,raycast,visible,1,13,0,850,TargetLocation_4
6,CS889LinearMenu,raycast,visible,1,14,0,1311,TargetLocation_9
6,CS889LinearMenu,raycast,visible,1,15,0,918,TargetLocation_10
6,CS889LinearMenu,raycast,visible,1,16,0,1500,TargetLocation_8
6,CS889LinearMenu,raycast,visible,1,17,0,1167,TargetLocation_15
6,CS889LinearMenu,raycast,visible,1,18,0,916,TargetLocation_22
6,CS889LinearMenu,raycast,visible,1,19,0,936,TargetLocation_20
6,CS889LinearMenu,raycast,visible,1,20,0,881,TargetLocation_1
6,CS889LinearMenu,raycast,visible,1,21,0,879,TargetLocation_2
6,CS889LinearMenu,raycast,visible,1,22,0,868,TargetLocation_7
6,CS889LinearMenu,raycast,visible,1,23,0,917,TargetLocation_3
6,CS889LinearMenu,raycast,visible,1,24,0,1722,TargetLocation_23
6,CS889LinearMenu,raycast,visible,1,25,0,872,TargetLocation_14
6,CS889LinearMenu,raycast,visible,2,0,0,930,TargetLocation_24
6,CS889LinearMenu,raycast,visible,2,1,0,1083,TargetLocation_13
6,CS889LinearMenu,raycast,visible,2,2,0,877,TargetLocation_4
6,CS889LinearMenu,raycast,visible,2,3,0,878,TargetLocation_14
6,CS889LinearMenu,raycast,visible,2,4,0,844,TargetLocation_10
6,CS889LinearMenu,raycast,visible,2,5,0,897,TargetLocation_12
6,CS889LinearMenu,raycast,visible,2,6,0,1000,TargetLocation_21
6,CS889LinearMenu,raycast,visible,2,7,0,1004,TargetLocation_19
6,CS889LinearMenu,raycast,visible,2,8,0,1260,TargetLocation_3
6,CS889LinearMenu,raycast,visible,2,9,0,1024,TargetLocation_5
6,CS889LinearMenu,raycast,visible,2,10,0,962,TargetLocation_20
6,CS889LinearMenu,raycast,visible,2,11,0,780,TargetLocation_23
6,CS889LinearMenu,raycast,visible,2,12,0,1208,TargetLocation_6
6,CS889LinearMenu,raycast,visible,2,13,0,1220,TargetLocation_9
6,CS889LinearMenu,raycast,visible,2,14,0,786,TargetLocation_0
6,CS889LinearMenu,raycast,visible,2,15,0,807,TargetLocation_7
6,CS889LinearMenu,raycast,visible,2,16,0,994,TargetLocation_22
6,CS889LinearMenu,raycast,visible,2,17,0,1153,TargetLocation_11
6,CS889LinearMenu,raycast,visible,2,18,0,932,TargetLocation_18
6,CS889LinearMenu,raycast,visible,2,19,0,964,TargetLocation_17
6,CS889LinearMenu,raycast,visible,2,20,0,838,TargetLocation_25
6,CS889LinearMenu,raycast,visible,2,21,0,948,TargetLocation_2
6,CS889LinearMenu,raycast,visible,2,22,0,1505,TargetLocation_15
6,CS889LinearMenu,raycast,visible,2,23,0,857,TargetLocation_1
6,CS889LinearMenu,raycast,visible,2,24,0,920,TargetLocation_8
6,CS889LinearMenu,raycast,visible,2,25,0,857,TargetLocation_16
6,CS889C3Unordered,cube_abs,practice,0,0,0,10406,TargetLocation_11
6,CS889C3Unordered,cube_abs,practice,0,1,0,14659,TargetLocation_4
6,CS889C3Unordered,cube_abs,practice,0,2,0,2315,TargetLocation_14
6,CS889C3Unordered,cube_abs,practice,0,3,0,4591,TargetLocation_19
6,CS889C3Unordered,cube_abs,practice,0,4,0,11461,TargetLocation_5
6,CS889C3Unordered,cube_abs,practice,0,5,0,2705,TargetLocation_16
6,CS889C3Unordered,cube_abs,practice,0,6,0,3531,TargetLocation_22
6,CS889C3Unordered,cube_abs,practice,0,7,0,2139,TargetLocation_6
6,CS889C3Unordered,cube_abs,practice,0,8,0,3384,TargetLocation_25
6,CS889C3Unordered,cube_abs,practice,0,9,0,5640,TargetLocation_13
6,CS889C3Unordered,cube_abs,practice,0,10,0,1379,TargetLocation_24
6,CS889C3Unordered,cube_abs,practice,0,11,0,1907,TargetLocation_3
6,CS889C3Unordered,cube_abs,practice,0,12,0,8227,TargetLocation_10
6,CS889C3Unordered,cube_abs,practice,0,13,0,3012,TargetLocation_0
6,CS889C3Unordered,cube_abs,practice,0,14,0,2847,TargetLocation_17
