ParticipantID,Condition,ConditionName,Section,Block,Trial,Target,TotalTime,TargetObjName,Error 
6,CS889C3UnorderedGesture,cube_invariant,practice,0,0,0,-1543360786199,TargetLocation_11,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,1,0,-1543360791710,TargetLocation_4,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,2,0,-1543360793011,TargetLocation_14,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,3,0,-1543360795079,TargetLocation_19,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,4,0,-1543360799561,TargetLocation_5,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,5,0,-1543360801728,TargetLocation_16,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,6,0,-1543360802783,TargetLocation_22,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,7,0,-1543360804757,TargetLocation_6,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,8,0,-1543360809362,TargetLocation_25,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,9,0,-1543360810469,TargetLocation_13,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,10,0,-1543360812169,TargetLocation_24,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,11,0,-1543360813629,TargetLocation_3,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,12,0,-1543360814783,TargetLocation_10,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,13,0,-1543360815952,TargetLocation_0,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,14,0,-1543360817422,TargetLocation_17,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,15,0,-1543360818871,TargetLocation_12,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,16,0,-1543360819950,TargetLocation_8,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,17,0,-1543360821228,TargetLocation_15,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,18,0,-1543360822356,TargetLocation_23,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,19,0,-1543360824965,TargetLocation_2,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,20,0,-1543360826218,TargetLocation_20,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,21,0,-1543360831778,TargetLocation_9,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,22,0,-1543360833047,TargetLocation_1,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,23,0,-1543360834760,TargetLocation_21,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,24,0,-1543360838717,TargetLocation_18,True
6,CS889C3UnorderedGesture,cube_invariant,practice,0,25,0,-1543360840484,TargetLocation_7,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,0,0,-1543360857246,TargetLocation_17,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,1,0,-1543360858869,TargetLocation_22,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,2,0,-1543360860955,TargetLocation_3,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,3,0,-1543360862243,TargetLocation_15,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,4,0,-1543360863358,TargetLocation_9,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,5,0,-1543360865773,TargetLocation_12,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,6,0,-1543360866798,TargetLocation_21,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,7,0,-1543360869269,TargetLocation_7,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,8,0,-1543360870508,TargetLocation_8,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,9,0,-1543360871781,TargetLocation_23,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,10,0,-1543360873076,TargetLocation_19,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,11,0,-1543360874314,TargetLocation_20,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,12,0,-1543360875777,TargetLocation_4,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,13,0,-1543360876977,TargetLocation_6,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,14,0,-1543360880859,TargetLocation_24,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,15,0,-1543360882192,TargetLocation_14,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,16,0,-1543360883566,TargetLocation_2,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,17,0,-1543360886435,TargetLocation_18,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,18,0,-1543360887746,TargetLocation_5,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,19,0,-1543360893336,TargetLocation_25,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,20,0,-1543360894439,TargetLocation_16,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,21,0,-1543360895609,TargetLocation_11,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,22,0,-1543360896788,TargetLocation_13,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,23,0,-1543360898549,TargetLocation_1,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,24,0,-1543360900472,TargetLocation_10,True
6,CS889C3UnorderedGesture,cube_invariant,visible,0,25,0,-1543360901913,TargetLocation_0,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,0,0,-1543360912505,TargetLocation_23,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,1,0,-1543360913632,TargetLocation_15,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,2,0,-1543360914812,TargetLocation_25,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,3,0,-1543360915955,TargetLocation_16,False
6,CS889C3UnorderedGesture,cube_invariant,visible,1,4,0,-1543360937842,TargetLocation_5,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,5,0,-1543360940443,TargetLocation_17,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,6,0,-1543360942016,TargetLocation_21,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,7,0,-1543360946147,TargetLocation_6,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,8,0,-1543360949408,TargetLocation_0,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,9,0,-1543360950687,TargetLocation_1,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,10,0,-1543360952140,TargetLocation_4,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,11,0,-1543360953285,TargetLocation_9,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,12,0,-1543360954309,TargetLocation_11,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,13,0,-1543360955709,TargetLocation_13,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,14,0,-1543360957214,TargetLocation_18,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,15,0,-1543360958552,TargetLocation_12,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,16,0,-1543360959763,TargetLocation_24,True
6,CS889C3UnorderedGesture,cube_invariant,visible,1,17,0,-1543360961068,TargetLocation_2,True
