ParticipantID,Condition,ConditionName,Section,Block,Trial,Target,TotalTime,TargetObjName
1,CS889C3,cube_abs,visible,2,9,0,1453,TargetLocation_18
1,CS889C3,cube_abs,visible,2,10,0,1487,TargetLocation_3
1,CS889C3,cube_abs,visible,2,11,0,1505,TargetLocation_22
1,CS889C3,cube_abs,visible,2,12,0,2325,TargetLocation_17
1,CS889C3,cube_abs,visible,2,13,0,1869,TargetLocation_11
1,CS889C3,cube_abs,visible,2,14,0,1562,TargetLocation_25
1,CS889C3,cube_abs,visible,2,15,0,1297,TargetLocation_19
1,CS889C3,cube_abs,visible,2,16,0,1251,TargetLocation_21
1,CS889C3,cube_abs,visible,2,17,0,2925,TargetLocation_13
1,CS889C3,cube_abs,visible,2,18,0,2311,TargetLocation_5
1,CS889C3,cube_abs,visible,2,19,0,2997,TargetLocation_8
1,CS889C3,cube_abs,visible,2,20,0,2097,TargetLocation_23
1,CS889C3,cube_abs,visible,2,21,0,1300,TargetLocation_15
1,CS889C3,cube_abs,visible,2,22,0,1719,TargetLocation_20
1,CS889C3,cube_abs,visible,2,23,0,3571,TargetLocation_2
1,CS889C3,cube_abs,visible,2,24,0,1466,TargetLocation_10
1,CS889C3,cube_abs,visible,2,25,0,1510,TargetLocation_0
1,CS889C3,cube_abs,visible,3,0,0,3827,TargetLocation_5
1,CS889C3,cube_abs,visible,3,1,0,2547,TargetLocation_14
1,CS889C3,cube_abs,visible,3,2,0,2044,TargetLocation_9
1,CS889C3,cube_abs,visible,3,3,0,2989,TargetLocation_11
1,CS889C3,cube_abs,visible,3,4,0,2400,TargetLocation_22
1,CS889C3,cube_abs,visible,3,5,0,2557,TargetLocation_19
1,CS889C3,cube_abs,visible,3,6,0,1448,TargetLocation_10
1,CS889C3,cube_abs,visible,3,7,0,1622,TargetLocation_21
1,CS889C3,cube_abs,visible,3,8,0,3103,TargetLocation_17
1,CS889C3,cube_abs,visible,3,9,0,1713,TargetLocation_4
1,CS889C3,cube_abs,visible,3,10,0,1488,TargetLocation_15
1,CS889C3,cube_abs,visible,3,11,0,1431,TargetLocation_24
1,CS889C3,cube_abs,visible,3,12,0,1833,TargetLocation_20
1,CS889C3,cube_abs,visible,3,13,0,3572,TargetLocation_1
1,CS889C3,cube_abs,visible,3,14,0,4063,TargetLocation_13
1,CS889C3,cube_abs,visible,3,15,0,1808,TargetLocation_8
1,CS889C3,cube_abs,visible,3,16,0,3213,TargetLocation_6
1,CS889C3,cube_abs,visible,3,17,0,1897,TargetLocation_25
1,CS889C3,cube_abs,visible,3,18,0,2164,TargetLocation_2
1,CS889C3,cube_abs,visible,3,19,0,2769,TargetLocation_7
1,CS889C3,cube_abs,visible,3,20,0,3674,TargetLocation_3
1,CS889C3,cube_abs,visible,3,21,0,1673,TargetLocation_16
1,CS889C3,cube_abs,visible,3,22,0,2042,TargetLocation_0
1,CS889C3,cube_abs,visible,3,23,0,1539,TargetLocation_12
1,CS889C3,cube_abs,visible,3,24,0,2000,TargetLocation_18
1,CS889C3,cube_abs,visible,3,25,0,1767,TargetLocation_23
1,CS889C3,cube_abs,visible,4,0,0,3727,TargetLocation_3
1,CS889C3,cube_abs,visible,4,1,0,1598,TargetLocation_21
1,CS889C3,cube_abs,visible,4,2,0,1460,TargetLocation_13
1,CS889C3,cube_abs,visible,4,3,0,2383,TargetLocation_7
1,CS889C3,cube_abs,visible,4,4,0,3223,TargetLocation_14
1,CS889C3,cube_abs,visible,4,5,0,1682,TargetLocation_22
1,CS889C3,cube_abs,visible,4,6,0,1476,TargetLocation_8
1,CS889C3,cube_abs,visible,4,7,0,1476,TargetLocation_23
1,CS889C3,cube_abs,visible,4,8,0,1790,TargetLocation_10
1,CS889C3,cube_abs,visible,4,9,0,1506,TargetLocation_12
1,CS889C3,cube_abs,visible,4,10,0,1662,TargetLocation_18
1,CS889C3,cube_abs,visible,4,11,0,1384,TargetLocation_11
1,CS889C3,cube_abs,visible,4,12,0,1767,TargetLocation_2
1,CS889C3,cube_abs,visible,4,13,0,1401,TargetLocation_19
1,CS889C3,cube_abs,visible,4,14,0,6094,TargetLocation_5
1,CS889C3,cube_abs,visible,4,15,0,2289,TargetLocation_6
1,CS889C3,cube_abs,visible,4,16,0,1844,TargetLocation_4
1,CS889C3,cube_abs,visible,4,17,0,1801,TargetLocation_17
1,CS889C3,cube_abs,visible,4,18,0,1617,TargetLocation_9
1,CS889C3,cube_abs,visible,4,19,0,1566,TargetLocation_16
1,CS889C3,cube_abs,visible,4,20,0,2104,TargetLocation_25
1,CS889C3,cube_abs,visible,4,21,0,6100,TargetLocation_0
1,CS889C3,cube_abs,visible,4,22,0,2117,TargetLocation_15
1,CS889C3,cube_abs,visible,4,23,0,2047,TargetLocation_1
1,CS889C3,cube_abs,visible,4,24,0,1806,TargetLocation_24
1,CS889C3,cube_abs,visible,4,25,0,2015,TargetLocation_20
1,CS889C3UnorderedGesture,cube_invariant,practice,0,0,0,18949,TargetLocation_14
1,CS889C3UnorderedGesture,cube_invariant,practice,0,1,0,13342,TargetLocation_11
1,CS889C3UnorderedGesture,cube_invariant,practice,0,2,0,4512,TargetLocation_23
1,CS889C3UnorderedGesture,cube_invariant,practice,0,3,0,6225,TargetLocation_5
1,CS889C3UnorderedGesture,cube_invariant,practice,0,4,0,5260,TargetLocation_21
1,CS889C3UnorderedGesture,cube_invariant,practice,0,5,0,7957,TargetLocation_0
1,CS889C3UnorderedGesture,cube_invariant,practice,0,6,0,11569,TargetLocation_16
1,CS889C3UnorderedGesture,cube_invariant,practice,0,7,0,8077,TargetLocation_18
1,CS889C3UnorderedGesture,cube_invariant,practice,0,8,0,1501,TargetLocation_22
1,CS889C3UnorderedGesture,cube_invariant,practice,0,9,0,9864,TargetLocation_8
1,CS889C3UnorderedGesture,cube_invariant,practice,0,10,0,7654,TargetLocation_13
1,CS889C3UnorderedGesture,cube_invariant,practice,0,11,0,8715,TargetLocation_24
1,CS889C3UnorderedGesture,cube_invariant,practice,0,12,0,3826,TargetLocation_7
1,CS889C3UnorderedGesture,cube_invariant,practice,0,13,0,1857,TargetLocation_15
1,CS889C3UnorderedGesture,cube_invariant,practice,0,14,0,12456,TargetLocation_17
1,CS889C3UnorderedGesture,cube_invariant,practice,0,15,0,10895,TargetLocation_19
1,CS889C3UnorderedGesture,cube_invariant,practice,0,16,0,3931,TargetLocation_20
1,CS889C3UnorderedGesture,cube_invariant,practice,0,17,0,6448,TargetLocation_4
1,CS889C3UnorderedGesture,cube_invariant,practice,0,18,0,2826,TargetLocation_25
1,CS889C3UnorderedGesture,cube_invariant,practice,0,19,0,7088,TargetLocation_9
1,CS889C3UnorderedGesture,cube_invariant,practice,0,20,0,5632,TargetLocation_2
1,CS889C3UnorderedGesture,cube_invariant,practice,0,21,0,7756,TargetLocation_12
1,CS889C3UnorderedGesture,cube_invariant,practice,0,22,0,2455,TargetLocation_10
1,CS889C3UnorderedGesture,cube_invariant,practice,0,23,0,13776,TargetLocation_1
1,CS889C3UnorderedGesture,cube_invariant,practice,0,24,0,4266,TargetLocation_6
1,CS889C3UnorderedGesture,cube_invariant,practice,0,25,0,3973,TargetLocation_3
1,CS889C3UnorderedGesture,cube_invariant,visible,0,0,0,4945,TargetLocation_2
1,CS889C3UnorderedGesture,cube_invariant,visible,0,1,0,5966,TargetLocation_22
1,CS889C3UnorderedGesture,cube_invariant,visible,0,2,0,12360,TargetLocation_15
1,CS889C3UnorderedGesture,cube_invariant,visible,0,3,0,7591,TargetLocation_11
1,CS889C3UnorderedGesture,cube_invariant,visible,0,4,0,5652,TargetLocation_18
1,CS889C3UnorderedGesture,cube_invariant,visible,0,5,0,4958,TargetLocation_6
1,CS889C3UnorderedGesture,cube_invariant,visible,0,6,0,5545,TargetLocation_14
1,CS889C3UnorderedGesture,cube_invariant,visible,0,7,0,5713,TargetLocation_0
1,CS889C3UnorderedGesture,cube_invariant,visible,0,8,0,17137,TargetLocation_13
1,CS889C3UnorderedGesture,cube_invariant,visible,0,9,0,3300,TargetLocation_23
1,CS889C3UnorderedGesture,cube_invariant,visible,0,10,0,5307,TargetLocation_10
1,CS889C3UnorderedGesture,cube_invariant,visible,0,11,0,3498,TargetLocation_20
1,CS889C3UnorderedGesture,cube_invariant,visible,0,12,0,2368,TargetLocation_21
1,CS889C3UnorderedGesture,cube_invariant,visible,0,13,0,9071,TargetLocation_12
1,CS889C3UnorderedGesture,cube_invariant,visible,0,14,0,4727,TargetLocation_24
1,CS889C3UnorderedGesture,cube_invariant,visible,0,15,0,9302,TargetLocation_19
1,CS889C3UnorderedGesture,cube_invariant,visible,0,16,0,2068,TargetLocation_1
1,CS889C3UnorderedGesture,cube_invariant,visible,0,17,0,5340,TargetLocation_5
1,CS889C3UnorderedGesture,cube_invariant,visible,0,18,0,18576,TargetLocation_9
1,CS889C3UnorderedGesture,cube_invariant,visible,0,19,0,4982,TargetLocation_16
1,CS889C3UnorderedGesture,cube_invariant,visible,0,20,0,2736,TargetLocation_7
1,CS889C3UnorderedGesture,cube_invariant,visible,0,21,0,7905,TargetLocation_8
1,CS889C3UnorderedGesture,cube_invariant,visible,0,22,0,3582,TargetLocation_17
1,CS889C3UnorderedGesture,cube_invariant,visible,0,23,0,3866,TargetLocation_25
1,CS889C3UnorderedGesture,cube_invariant,visible,0,24,0,3959,TargetLocation_4
1,CS889C3UnorderedGesture,cube_invariant,visible,0,25,0,7667,TargetLocation_3
1,CS889C3UnorderedGesture,cube_invariant,visible,1,0,0,7212,TargetLocation_21
1,CS889C3UnorderedGesture,cube_invariant,visible,1,1,0,1642,TargetLocation_2
1,CS889C3UnorderedGesture,cube_invariant,visible,1,2,0,3191,TargetLocation_0
1,CS889C3UnorderedGesture,cube_invariant,visible,1,3,0,8732,TargetLocation_4
1,CS889C3UnorderedGesture,cube_invariant,visible,1,4,0,9829,TargetLocation_19
1,CS889C3UnorderedGesture,cube_invariant,visible,1,5,0,7803,TargetLocation_9
1,CS889C3UnorderedGesture,cube_invariant,visible,1,6,0,9143,TargetLocation_25
1,CS889C3UnorderedGesture,cube_invariant,visible,1,7,0,2320,TargetLocation_7
1,CS889C3UnorderedGesture,cube_invariant,visible,1,8,0,2805,TargetLocation_3
